57.271629070788556;56.0
57.28172983469648;50.46316528320312
57.29183061542759;54.73476791381836
57.301931412635156;57.02960586547852
57.31203222597237;60.0
57.32213305509242;61.55624771118164
57.33223389964854;48.9868049621582
57.34233475929391;69.07857513427734
57.35243563368173;68.76005554199219
57.36253652246518;61.80491256713867
57.372637425297434;67.05828094482422
57.382738341831676;65.29528045654297
57.39283927172109;52.23189544677734
57.40294021461883;62.50801086425781
57.41304117017806;56.79677200317383
57.423142138051944;55.08052825927734
57.43324311789364;60.36653518676758
57.44334410935629;35.44045257568359
57.45344511209305;6.916839599609375
57.463546125757055;11.80112171173096
57.47364715000145;12.49802684783936
57.48374818447936;8.881908416748047
57.49384922884394;13.89053058624268
57.503950282748306;11.89711380004883
57.514051345845594;25.87172698974609
57.52415241778891;47.26371765136719
57.53425349823139;63.47129440307617
57.54435458682614;64.50052642822266
57.55445568322628;76.47357940673828
57.56455678708493;89.94709014892578
57.574657898055186;89.68062591552734
57.584759015790155;75.19386291503906
57.59486013994296;84.13409423828125
57.60496127016669;92.98020935058594
57.61506240611445;81.15681457519531
57.62516354743932;54.91179275512695
57.63526469379443;47.43310546875
57.64536584483286;41.0
57.6554670002077;46.70164489746094
57.66556815957204;40.43126678466797
57.67566932257897;27.43975639343262
57.685770488881595;34.50494003295898
57.695871658132994;51.00185012817383
57.70597282998625;100.4459381103516
57.71607400409446;38.02656555175781
57.7261751801107;24.5673828125
57.73627635768808;23.91942977905273
57.74637753647964;26.66650199890137
57.756478716138496;24.39395713806152
57.76657989631774;28.59334373474121
57.77668107667043;32.94740676879883
57.78678225684966;32.30732727050781
57.796883436508516;33.28101348876953
57.806984615300095;36.51536560058594
57.81708579287746;39.38195419311523
57.8271869688937;52.66016387939453
57.837288143001906;40.12124633789062
57.847389314855164;54.7913818359375
57.85749048410656;39.76451110839844
57.86759165040919;42.80612182617188
57.877692813416125;46.49812316894531
57.88779397278046;47.49454498291016
57.89789512815529;47.83931732177734
57.907996279193725;59.38333511352539
57.91809742554883;56.00909423828125
57.92819856687371;49.19076156616211
57.93829970282146;47.72192001342773
57.94840083304519;45.17510604858398
57.958501957197996;43.79553604125977
57.968603074932965;48.78549575805664
57.97870418590322;135.5766448974609
57.98880528976187;127.63525390625
57.99890638616201;129.6032867431641
58.009007474756764;96.75128936767578
58.01910855519924;78.70674133300781
58.02920962714256;98.23072052001953
58.03931069023984;84.2834243774414
58.0494117441442;102.9342803955078
58.05951278850878;108.1700897216797
58.069613822986696;117.4888458251953
58.0797148472311;112.9681625366211
58.08981586089511;108.3039855957031
58.09991686363186;109.672607421875
58.11001785509451;105.9856872558594
58.1201188349362;114.1110153198242
58.13021980281009;158.0802459716797
58.14032075836932;115.5644378662109
58.150421701267064;120.4305572509766
58.160522631156475;129.36572265625
58.17062354769072;75.62019348144531
58.18072445052297;110.1253433227539
58.19082533930642;104.8597564697266
58.20092621369424;128.203369140625
58.21102707333961;131.5076751708984
58.22112791789573;136.5716400146484
58.231228747015784;173.0822143554688
58.241329560352995;161.5107727050781
58.25143035756056;150.4213714599609
58.26153113829168;121.3277740478516
58.27163190219959;62.82390213012695
